Section,Customer,Customer Code,Brand,Product Supergroup,Product Group,Product Subgroup,Line,Year,Variance Fixed Cost PLN
NS PL Projekty Północ,BOOZT TECHNOLOGY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7831838198,Pozostałe,Pozostałe,Komponenty i materiały,Elementy montażowe,"Łączniki Do Krzeseł, Ławek I Sof",2024,0
NS PL Projekty Północ,BOOZT TECHNOLOGY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7831838198,Pozostałe,Pozostałe,Komponenty i materiały,Materiały tapicerskie,Multiline komponenty,2024,3
NS PL Projekty Północ,BOOZT TECHNOLOGY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7831838198,Pozostałe,Pozostałe,Komponenty i materiały,"Zamki, wkładki, kluczyki",Multiline komponenty,2024,1
NS PL Projekty Północ,BOOZT TECHNOLOGY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7831838198,Pozostałe,Pozostałe,Produkty uzupełniające,"Doniczki, kwiaty i akcesoria",Pozostałe,2024,9
NS PL Projekty Północ,BOOZT TECHNOLOGY POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7831838198,Pozostałe,Pozostałe,Produkty uzupełniające,Meble do prezentacji,Pozostałe,2024,37
NS PL Projekty Północ,BPCE Equipment Solutions Polska Sp. z o.o.,PL5261740388,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,0
NS PL Projekty Północ,BPCE Equipment Solutions Polska Sp. z o.o.,PL5261740388,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,-2
NS PL Projekty Północ,BPCE Equipment Solutions Polska Sp. z o.o.,PL5261740388,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eModel 2.0,2025,0
NS PL Projekty Północ,BPCE Equipment Solutions Polska Sp. z o.o.,PL5261740388,Nowy Styl,Meble,Biurka i stanowiska workbench,Workbenche i moduły dodatkowe do workbenchy,eModel 2.0,2024,0
NS PL Projekty Północ,BRYŁA PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7792504279,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Intrata,2024,127
NS PL Projekty Północ,BRYŁA PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7792504279,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2025,4
NS PL Projekty Północ,BRYŁA PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7792504279,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,bSpace,2025,3
NS PL Projekty Północ,BRYŁA PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7792504279,Nowy Styl,Meble,Meble do przechowywania,Kontenery,Easy Space,2025,3
NS PL Projekty Północ,BRYŁA PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7792504279,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne","Panele górne, dolne, boczne",Easy Space,2025,1
NS PL Projekty Północ,BRYŁA PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7792504279,Nowy Styl,Softseating,Softseating,Fotele,Naudu,2024,102
NS PL Projekty Północ,BRYŁA PLUS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7792504279,Pozostałe,Pozostałe,Komponenty i materiały,Cable management,Kanały kablowe,2025,0
NS PL Projekty Północ,BSD'sign Sp. z o.o.,PL7773195558,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,0
NS PL Projekty Północ,BSD'sign Sp. z o.o.,PL7773195558,Nowy Styl,Meble,Biurka i stanowiska workbench,Podstawy do biurek i modułów dodatkowych,eUP,2025,10
NS PL Projekty Północ,BSD'SIGN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7773349808,Nowy Styl,Meble,Biurka i stanowiska workbench,Podstawy do biurek i modułów dodatkowych,eUP,2025,0
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,-11
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Sail,2024,-330
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eModel 2.0,2024,-32
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Nowy Styl,Meble,Biurka i stanowiska workbench,Podstawy do biurek i modułów dodatkowych,eModel 2.0,2024,-60
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Nowy Styl,Meble,Biurka i stanowiska workbench,Workbenche i moduły dodatkowe do workbenchy,eModel,2024,0
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Nowy Styl,Meble,Biurka i stanowiska workbench,Workbenche i moduły dodatkowe do workbenchy,eModel 2.0,2024,-165
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne","Panele górne, dolne, boczne",eModel,2024,-21
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Pozostałe,Pozostałe,Komponenty i materiały,Siedziska,Multiline komponenty,2024,-11
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Pozostałe,Pozostałe,Komponenty i materiały,Zagłówki,Multiline komponenty,2024,-7
NS PL Projekty Północ,C.H. ROBINSON POLSKA SPÓŁKA AKCYJNA,PL5252392290,Pozostałe,Pozostałe,Komponenty i materiały,"Zamki, wkładki, kluczyki",Multiline komponenty,2025,0
NS PL Projekty Północ,CARGOTEC POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7781008163,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,44
NS PL Projekty Północ,CARGOTEC POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7781008163,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,26
NS PL Projekty Północ,CARGOTEC POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7781008163,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2024,0
NS PL Projekty Północ,CARGOTEC POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7781008163,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2025,0
NS PL Projekty Północ,CARGOTEC POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7781008163,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eModel 2.0,2024,0
NS PL Projekty Północ,CARGOTEC POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7781008163,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eModel 2.0,2025,0
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,0
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Kusch+Co,Softseating,Softseating,Fotele,Lupino,2025,40
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Kusch+Co,Softseating,Softseating,Sofy i sofy modułowe,Creva,2025,167
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Sail,2025,283
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Souly,2025,810
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Vapaa,2025,54
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Krzesła,Ławki i taborety,Krzesła ramowe barowe i hockery,Vapaa,2025,30
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,bSpace,2025,404
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,CS5040,2025,14
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,Meble do przechowywania,Kontenery,Easy Space,2025,479
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,Meble do przechowywania,Orga Towery,CS5040,2025,37
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,Meble do przechowywania,Szafy i regały,Easy Space,2025,359
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne","Panele górne, dolne, boczne",CS5040,2025,105
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne","Panele górne, dolne, boczne",Easy Space,2025,4
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne","Panele górne, dolne, boczne",Sileo,2025,47
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne",Panele podwieszane,Sileo,2025,179
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne",Panele ścienne,Sileo,2025,87
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne",Ścianki,Sileo,2025,178
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,Stoły i stoliki,Stoliki,Tilkka,2025,15
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,Stoły i stoliki,Stoły do spotkań (nieskładane),CS5040,2025,53
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Meble,Stoły i stoliki,Stoły do spotkań (nieskładane),MeeThink,2025,37
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Pozostałe,Komponenty i materiały,Elementy montażowe,Sileo,2025,1
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Softseating,Softseating,Fotele,Naudu,2025,108
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Softseating,Softseating,Pufy i pufy modułowe,OXO,2025,30
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Nowy Styl,Softseating,Softseating,Sofy i sofy modułowe,Naudu,2025,26
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Pozostałe,Meble,Meble do przechowywania,Szafy i regały,Pozostałe,2025,-1034
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Pozostałe,Pozostałe,Komponenty i materiały,Mediaporty,Multiline komponenty,2025,-44
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Pozostałe,Pozostałe,Produkty uzupełniające,"Doniczki, kwiaty i akcesoria",Pozostałe,2025,65
NS PL Projekty Północ,CARROT SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,PL7811964994,Pozostałe,Pozostałe,Produkty uzupełniające,Meble do prezentacji,Pozostałe,2025,-41
NS PL Projekty Północ,CAT VEHICLES MANAGEMENT POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL5252860845,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2024,15
NS PL Projekty Północ,CAT VEHICLES MANAGEMENT POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL5252860845,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,bSpace,2024,9
NS PL Projekty Północ,CAT VEHICLES MANAGEMENT POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL5252860845,Nowy Styl,Meble,Meble do przechowywania,Szafy i regały,SQart,2024,11
NS PL Projekty Północ,CAT VEHICLES MANAGEMENT POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL5252860845,Nowy Styl,Meble,Meble do przechowywania,Szafy i regały,Tento,2024,15
NS PL Projekty Północ,CBRE GWS Sp z o.o.,PL5252406589,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,0
NS PL Projekty Północ,CBRE GWS Sp z o.o.,PL5252406589,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,Easy Space,2025,79
NS PL Projekty Północ,CBRE GWS Sp z o.o.,PL5252406589,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eModel 2.0,2025,9
NS PL Projekty Północ,CBRE GWS Sp z o.o.,PL5252406589,Nowy Styl,Meble,Stoły i stoliki,Blaty do stołów i stolików,Convenio,2024,70
NS PL Projekty Północ,CBRE GWS Sp z o.o.,PL5252406589,Pozostałe,Pozostałe,Komponenty i materiały,Cable management,Multiline komponenty,2025,1
NS PL Projekty Północ,CBRE GWS Sp z o.o.,PL5252406589,Sohos by Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Iso,2025,19
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Kusch+Co,Meble,Stoły i stoliki,Stoły do spotkań (nieskładane),Comta,2024,52
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Xilium,2024,29
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eModel 2.0,2024,24
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,Levitate,2024,17
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Nowy Styl,Meble,Meble do przechowywania,Szafy i regały,Offa,2024,18
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Nowy Styl,Meble,Stoły i stoliki,Stoły do spotkań (nieskładane),MeeThink,2024,95
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Nowy Styl,Softseating,Softseating,Fotele,Athena,2024,153
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Pozostałe,Pozostałe,Komponenty i materiały,Elementy montażowe,Multiline komponenty,2024,3
NS PL Projekty Północ,Cbre Investment Management Poland Sp. z o.o.,PL5262504721,Pozostałe,Pozostałe,Komponenty i materiały,Mediaporty,Multiline komponenty,2024,16
NS PL Projekty Północ,CCGT GRUDZIĄDZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL5842739599,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,0
NS PL Projekty Północ,CCGT GRUDZIĄDZ SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL5842739599,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eModel 3.0,2025,-11
NS PL Projekty Północ,CEMEX POLSKA SP Z O O.,PL9511496432,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,-1
NS PL Projekty Północ,CEMEX POLSKA SP Z O O.,PL9511496432,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,3
NS PL Projekty Północ,CEMEX POLSKA SP Z O O.,PL9511496432,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Souly,2024,443
NS PL Projekty Północ,CEMEX POLSKA SP Z O O.,PL9511496432,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Souly,2025,0
NS PL Projekty Północ,CEMEX POLSKA SP Z O O.,PL9511496432,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Xilium,2024,26
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe biurowe,Navigo,2025,170
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Krzesła,Krzesła ramowe,Krzesła ramowe na 4 nogach,Cafe,2025,73
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Krzesła,Ławki i taborety,Krzesła ramowe barowe i hockery,Cafe,2025,8
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,Easy Space,2025,54
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eUP Prime,2025,259
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Meble do przechowywania,Kontenery,Easy Space,2025,70
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Meble do przechowywania,Lockers,Puzlo,2025,31
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Meble do przechowywania,Nadstawki szaf i regałów,Easy Space,2025,7
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Meble do przechowywania,Szafy i regały,Easy Space,2025,104
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne",Panele ścienne,Formo,2025,51
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Stoły i stoliki,Stoliki,Tilkka,2025,3
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Stoły i stoliki,Stoły do spotkań (nieskładane),CS5040,2025,38
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Stoły i stoliki,Stoły do spotkań (nieskładane),MeeThink,2025,3
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Meble,Stoły i stoliki,Stoły do spotkań (nieskładane),Mollen,2025,2
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Pozostałe,Produkty uzupełniające,"Doniczki, kwiaty i akcesoria",Offa,2025,17
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Softseating,Softseating,Fotele,Athena,2025,110
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Softseating,Softseating,Fotele,Mollen,2025,12
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Softseating,Softseating,Fotele,Tilkka,2025,4
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Softseating,Softseating,Sofy i sofy modułowe,Mollen,2025,19
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Nowy Styl,Softseating,Softseating,Sofy i sofy modułowe,Tilkka,2025,15
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Pozostałe,Meble,Meble do przechowywania,Szafy i regały,Pozostałe,2025,-495
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Pozostałe,Pozostałe,Produkty uzupełniające,Wyposażenie wnętrz,Pozostałe,2025,-3
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Sohos by Nowy Styl,Krzesła,Krzesła obrotowe,Krzesła obrotowe specjalistyczne,Goliat,2025,1
NS PL Projekty Północ,CEVA LOGISTICS CFS FULFILMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010360844,Sohos by Nowy Styl,Pozostałe,Produkty uzupełniające,Wieszaki wolnostojące,Arizona,2025,10
NS PL Projekty Północ,CITY SPACE MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010468056,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2025,0
NS PL Projekty Północ,CITY SPACE MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010468056,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,eUP,2025,0
NS PL Projekty Północ,CITY SPACE MANAGEMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7010468056,Pozostałe,Pozostałe,Komponenty i materiały,"Zamki, wkładki, kluczyki",Multiline komponenty,2025,0
NS PL Projekty Północ,CLARIANT SERVICES (POLAND) SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7252155390,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,-11
NS PL Projekty Północ,CLARIANT SERVICES (POLAND) SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL7252155390,Nowy Styl,Meble,Biurka i stanowiska workbench,Biurka i moduły dodatkowe do biurek,Play&Work,2024,0
NS PL Projekty Północ,CLIMAMEDIC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,PL5342442904,Nowy Styl,Meble,"Panele, ścianki, produkty akustyczne",Budki telefoniczne i room in room,SPIX,2025,0
NS PL Projekty Północ,CLIMAMEDIC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,PL5342442904,Sohos by Nowy Styl,Krzesła,Ławki i taborety,Taborety,Timmi,2025,0
NS PL Projekty Północ,COFACE POLAND CREDIT MANAGEMENT SERVICES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL5260300807,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,!Niesklasyfikowane,2024,8
